model,target_date,forecast_origin_date,max_data_date_used,estimation_window_start,estimation_window_end,state_prob_type,state_prob_date,threshold_fit_end,hyperparameter_source,causal_pass
HistoricalSimulation,2024-01-04,2024-01-04,2024-01-03,,2024-01-03,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-04,2024-01-04,2024-01-03,,2024-01-03,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-04,2024-01-04,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-04,2024-01-04,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-04,2024-01-04,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-04,2024-01-04,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-05,2024-01-05,2024-01-04,,2024-01-04,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-05,2024-01-05,2024-01-04,,2024-01-04,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-05,2024-01-05,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-05,2024-01-05,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-05,2024-01-05,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-05,2024-01-05,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-08,2024-01-08,2024-01-05,,2024-01-05,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-08,2024-01-08,2024-01-05,,2024-01-05,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-08,2024-01-08,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-08,2024-01-08,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-08,2024-01-08,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-08,2024-01-08,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-09,2024-01-09,2024-01-08,,2024-01-08,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-09,2024-01-09,2024-01-08,,2024-01-08,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-09,2024-01-09,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-09,2024-01-09,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-09,2024-01-09,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-09,2024-01-09,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-10,2024-01-10,2024-01-09,,2024-01-09,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-10,2024-01-10,2024-01-09,,2024-01-09,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-10,2024-01-10,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-10,2024-01-10,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-10,2024-01-10,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-10,2024-01-10,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-11,2024-01-11,2024-01-10,,2024-01-10,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-11,2024-01-11,2024-01-10,,2024-01-10,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-11,2024-01-11,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-11,2024-01-11,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-11,2024-01-11,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-11,2024-01-11,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-12,2024-01-12,2024-01-11,,2024-01-11,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-12,2024-01-12,2024-01-11,,2024-01-11,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-12,2024-01-12,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-12,2024-01-12,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-12,2024-01-12,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-12,2024-01-12,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-15,2024-01-15,2024-01-12,,2024-01-12,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-15,2024-01-15,2024-01-12,,2024-01-12,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-15,2024-01-15,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-15,2024-01-15,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-15,2024-01-15,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-15,2024-01-15,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-16,2024-01-16,2024-01-15,,2024-01-15,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-16,2024-01-16,2024-01-15,,2024-01-15,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-16,2024-01-16,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-16,2024-01-16,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-16,2024-01-16,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-01-16,2024-01-16,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-17,2024-01-17,2024-01-16,,2024-01-16,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-17,2024-01-17,2024-01-16,,2024-01-16,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-17,2024-01-17,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-17,2024-01-17,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-17,2024-01-17,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-01-17,2024-01-17,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-18,2024-01-18,2024-01-17,,2024-01-17,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-18,2024-01-18,2024-01-17,,2024-01-17,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-18,2024-01-18,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-18,2024-01-18,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-18,2024-01-18,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-01-18,2024-01-18,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-19,2024-01-19,2024-01-18,,2024-01-18,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-19,2024-01-19,2024-01-18,,2024-01-18,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-19,2024-01-19,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-19,2024-01-19,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-19,2024-01-19,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-01-19,2024-01-19,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-23,2024-01-23,2024-01-19,,2024-01-19,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-23,2024-01-23,2024-01-19,,2024-01-19,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-23,2024-01-23,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-23,2024-01-23,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-23,2024-01-23,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-01-23,2024-01-23,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-24,2024-01-24,2024-01-23,,2024-01-23,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-24,2024-01-24,2024-01-23,,2024-01-23,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-24,2024-01-24,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-24,2024-01-24,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-24,2024-01-24,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-01-24,2024-01-24,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-25,2024-01-25,2024-01-24,,2024-01-24,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-25,2024-01-25,2024-01-24,,2024-01-24,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-25,2024-01-25,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-25,2024-01-25,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-25,2024-01-25,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-01-25,2024-01-25,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-29,2024-01-29,2024-01-25,,2024-01-25,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-29,2024-01-29,2024-01-25,,2024-01-25,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-29,2024-01-29,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-29,2024-01-29,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-29,2024-01-29,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-01-29,2024-01-29,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-30,2024-01-30,2024-01-29,,2024-01-29,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-30,2024-01-30,2024-01-29,,2024-01-29,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-30,2024-01-30,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-30,2024-01-30,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-30,2024-01-30,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-01-30,2024-01-30,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-31,2024-01-31,2024-01-30,,2024-01-30,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-31,2024-01-31,2024-01-30,,2024-01-30,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-31,2024-01-31,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-31,2024-01-31,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-31,2024-01-31,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-01-31,2024-01-31,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-02-01,2024-02-01,2024-01-31,,2024-01-31,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-02-01,2024-02-01,2024-01-31,,2024-01-31,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-02-01,2024-02-01,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-02-01,2024-02-01,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
GARCH_EVT,2024-02-01,2024-02-01,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
FHS,2024-02-01,2024-02-01,2024-01-15,,2024-01-15,point_forecast_fixed_between_refits,,2024-01-15,frozen pre-test (training/validation only),True
